Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Complexity,Syllables,Source,GPT_JA
ABRADE,193,69,2.700660200797705e-09,2.428814091696791e-09,4.423086004955281e-07,60,0,0,0,0,0,0,0,0,2,12of12inf,すり減らす
ABRADED,194,64,2.5049601862471463e-09,2.291691784796191e-09,5.987367332572903e-07,55,0,0,0,0,0,0,0,0,3,12of12inf,すり減らした
ABRADES,195,7,2.7398002037078165e-10,4.57869519506794e-10,1.971009112879221e-07,7,0,0,0,0,0,0,0,0,2,12of12inf,すり減らす
ABRADING,196,170,6.6538004947189825e-09,7.348799621778203e-09,1.0437690838718851e-06,91,0,0,0,0,0,0,0,0,3,12of12inf,すり減らしています
ABRASION,197,5319,2.0818567547888402e-07,1.9810432105460801e-07,8.242505526217724e-06,2998,0,0,0,0,0,0,0,0,3,12of12inf,摩耗
ABRASIONS,198,711,2.78285420690894e-08,2.3176967863605722e-08,1.809565832878603e-06,500,0,0,0,0,0,0,0,0,3,12of12inf,摩耗
ABRASIVE,199,8160,3.193824237465112e-07,3.5536715929875546e-07,1.729652874580207e-05,3102,0,0,0,0,0,0,0,0,3,12of12inf,研磨材
ABRASIVELY,200,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,研磨的に
ABRASIVENESS,201,88,3.444320256089826e-09,2.1131266654018324e-09,3.347595274830092e-07,71,0,0,0,0,0,0,0,0,4,12of12inf,研磨性
ABRASIVENESSES,202,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,研磨性
ABRASIVES,203,6455,2.526487187847708e-07,2.8295502509214373e-07,2.0470918990389875e-05,1779,0,0,0,0,0,0,0,0,3,12of12inf,研磨材
ABREAST,204,9519,3.725736877013529e-07,3.269628370967828e-07,6.092664567317288e-06,8533,0,0,0,0,0,0,0,0,2,12of12inf,並んで
ABRIDGE,205,3389,1.3264546986236844e-07,5.344765968954087e-08,1.9426906107548843e-06,2086,0,0,0,0,0,0,0,0,2,12of12inf,要約する
ABRIDGED,206,2360,9.237040686786353e-08,5.5814366845282656e-08,2.405044372698052e-06,1853,0,0,0,0,0,0,0,0,2,12of12inf,要約された
ABRIDGEMENT,207,532,2.0822481548179405e-08,9.471799012674616e-09,8.306300369797509e-07,328,0,0,0,0,0,0,0,0,3,12of12inf,要約
ABRIDGEMENTS,208,62,2.4266801804269233e-09,1.4468879126970234e-09,3.502359557760311e-07,56,0,0,0,0,0,0,0,0,3,12of12inf,要約
ABRIDGES,209,71,2.778940206617928e-09,1.4360961462691163e-09,2.820403466945919e-07,55,0,0,0,0,0,0,0,0,3,12of12inf,要約する
ABRIDGING,210,412,1.6125681198966007e-08,6.336414287594527e-09,6.471437126169288e-07,298,0,0,0,0,0,0,0,0,3,12of12inf,要約しています
ABRIDGMENT,211,510,1.9961401484156957e-08,1.2209846630204845e-08,1.3028866533953188e-06,387,0,0,0,0,0,0,0,0,3,12of12inf,省略
ABRIDGMENTS,212,67,2.622380194977481e-09,1.608265246333706e-09,3.27190822306146e-07,49,0,0,0,0,0,0,0,0,3,12of12inf,省略
ABROAD,213,217271,8.50398757228287e-06,6.119537251127047e-06,2.888166528252007e-05,110496,0,0,0,0,0,0,0,0,2,12of12inf,海外
ABROGATE,214,6916,2.7069226012633225e-07,1.404077891878088e-07,3.936978436926007e-06,4289,2009,0,0,2009,0,0,0,0,3,12of12inf,廃止する
ABROGATED,215,2172,8.501208632076255e-08,5.3460847270595176e-08,2.7134833516532947e-06,1496,2009,0,0,2009,0,0,0,0,4,12of12inf,廃止した
ABROGATES,216,428,1.675192124552779e-08,1.0454010100032576e-08,1.1605529254346465e-06,283,2009,0,0,2009,0,0,0,0,3,12of12inf,廃止する
ABROGATING,217,487,1.906118141722438e-08,1.2270075030204426e-08,8.709338393601075e-07,433,2009,0,0,2009,0,0,0,0,4,12of12inf,廃止中
ABROGATION,218,1910,7.475740555831328e-08,4.328587142773505e-08,2.182653205696668e-06,1391,2009,0,0,2009,0,0,0,0,4,12of12inf,廃止
ABROGATIONS,219,2,7.828000582022332e-11,5.9808015301513826e-12,6.618202127593787e-09,1,2009,0,0,2009,0,0,0,0,4,12of12inf,廃止
ABROGATOR,220,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,廃止者
ABROGATORS,221,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,廃止者
ABRUPT,222,7649,2.993818822594441e-07,3.11693500337402e-07,7.153173736349359e-06,6300,2009,0,0,0,0,0,0,0,2,12of12inf,突然の
ABRUPTER,223,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,突然の
ABRUPTEST,224,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,突然の
ABRUPTLY,225,3371,1.3194094980998648e-07,1.428589914391714e-07,4.773408461366323e-06,2823,2009,0,0,0,0,0,0,0,3,12of12inf,突然に
ABRUPTNESS,226,9,3.52260026191005e-10,4.0360861373293694e-10,1.8301788900439258e-07,9,2009,0,0,0,0,0,0,0,3,12of12inf,突然さ
ABRUPTNESSES,227,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,突然さ
ABS,228,279522,1.0940491893440232e-05,9.344248619677208e-06,0.0001534189218406,20513,0,0,0,0,0,0,0,0,1,12of12inf,資産担保証券
ABSCESS,229,483,1.8904621405583934e-08,1.2825672209350286e-08,1.602113221332396e-06,278,0,0,0,0,0,0,0,0,2,12of12inf,膿瘍
ABSCESSED,230,2,7.828000582022332e-11,1.9015860329948063e-10,1.803663207335558e-07,2,0,0,0,0,0,0,0,0,2,12of12inf,膿瘍
ABSCESSES,231,309,1.2094260899224504e-08,6.465728417242858e-09,6.083729445955723e-07,234,0,0,0,0,0,0,0,0,3,12of12inf,膿瘍
ABSCESSING,232,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,膿瘍
ABSCISSA,233,9,3.52260026191005e-10,2.8713352617093527e-10,1.2730804366546028e-07,8,0,0,0,0,0,0,0,0,3,12of12inf,横座標
ABSCISSAE,234,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,横座標
ABSCISSAS,235,1,3.914000291011166e-11,3.918499715637688e-11,4.336111643944251e-08,1,0,0,0,0,0,0,0,0,3,12of12inf,横座標
ABSCISSION,236,4,1.5656001164044664e-10,7.126242255715559e-11,4.284308780611817e-08,4,0,0,0,0,0,0,0,0,3,12of12inf,切断
ABSCISSIONS,237,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,切断
ABSCOND,238,30,1.1742000873033502e-09,3.9241456481752143e-10,1.094337542538447e-07,30,0,0,0,0,0,0,0,0,2,12of12inf,失踪する
ABSCONDED,239,106,4.148840308471837e-09,9.622002295852873e-09,1.910360281322947e-06,61,0,0,0,0,0,0,0,0,3,12of12inf,失踪した
ABSCONDER,240,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,失踪者
ABSCONDERS,241,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,逃亡者
ABSCONDING,242,73,2.8572202124381513e-09,2.7944162002322942e-09,5.539139796250583e-07,54,0,0,0,0,0,0,0,0,3,12of12inf,逃亡中
ABSCONDS,243,1,3.914000291011166e-11,2.884889521464076e-11,3.1923450180670525e-08,1,0,0,0,0,0,0,0,0,2,12of12inf,逃亡する
ABSEIL,244,1,3.914000291011166e-11,3.7497338065845575e-11,4.149359601976314e-08,1,0,0,0,0,0,0,0,0,2,12of12inf,アブセイル
ABSEILED,245,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,アブセイルをした
ABSEILING,246,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,アブセイル中
ABSEILS,247,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,アブセイルをする
ABSENCE,248,1249720,4.891404443682475e-05,3.090423910211479e-05,8.78957599495573e-05,331988,2009,0,0,0,0,0,0,0,2,12of12inf,欠席
ABSENCES,249,21840,8.548176635568388e-07,9.21630807435026e-07,1.578130918642305e-05,13347,2009,0,0,0,0,0,0,0,3,12of12inf,欠席
ABSENT,250,449994,1.7612766469532788e-05,9.70431442243075e-06,3.954510879184541e-05,164030,0,0,0,0,0,0,0,0,2,12of12inf,欠席する
ABSENTED,251,46,1.800440133865136e-09,9.177216119268315e-10,2.362569715029031e-07,30,0,0,0,0,0,0,0,0,3,12of12inf,欠席した
ABSENTEE,252,940,3.679160273550496e-08,4.4290897994961335e-08,4.344258340215861e-06,494,0,0,0,0,0,0,0,0,3,12of12inf,不在者
ABSENTEEISM,253,8315,3.254491241975785e-07,2.3463281564163346e-07,5.541644526224937e-06,5138,2009,0,0,0,0,0,0,0,5,12of12inf,欠席
ABSENTEEISMS,254,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,欠席
ABSENTEES,255,656,2.567584190903325e-08,1.7652003431759506e-08,1.679088180324961e-06,469,0,0,0,0,0,0,0,0,3,12of12inf,不在者
ABSENTING,256,19,7.436600552921217e-10,2.998755027054441e-10,1.2668359388756292e-07,12,0,0,0,0,0,0,0,0,3,12of12inf,欠席する
ABSENTLY,257,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,ぼんやりと
ABSENTMINDED,258,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,注意散漫な
ABSENTMINDEDLY,259,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,うっかり
ABSENTMINDEDNESS,260,3,1.17420008730335e-10,4.3512934019278094e-10,3.150283439364422e-07,3,0,0,0,0,0,0,0,0,5,12of12inf,注意散漫なこと
ABSENTMINDEDNESSES,261,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6,12of12inf,注意散漫なこと
ABSENTS,262,112,4.383680325932506e-09,2.0224662144780926e-09,2.8191168653310617e-07,97,0,0,0,0,0,0,0,0,2,12of12inf,欠席する
ABSINTH,263,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,アブサン
ABSINTHE,264,5,1.9570001455055826e-10,2.603048149921965e-10,1.8695831604950842e-07,3,0,0,0,0,0,0,0,0,2,12of12inf,アブサン
ABSINTHES,265,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,アブサン
ABSINTHS,266,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,アブサン
ABSOLUTE,267,1055070,4.129544287037152e-05,3.202908255486871e-05,9.084614240746584e-05,329357,0,0,0,0,0,0,0,0,3,12of12inf,絶対
ABSOLUTELY,268,67349,2.6360400559931105e-06,1.329203187490366e-06,1.402243122273961e-05,37261,0,0,0,0,0,0,0,0,4,12of12inf,完全に
ABSOLUTENESS,269,4,1.5656001164044664e-10,1.07244752574755e-10,9.48409759162064e-08,2,0,0,0,0,0,0,0,0,4,12of12inf,絶対性
ABSOLUTENESSES,270,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,絶対性
ABSOLUTES,271,151,5.910140439426861e-09,2.389316971746013e-09,4.323755729048313e-07,66,0,0,0,0,0,0,0,0,3,12of12inf,アブソリュート
ABSOLUTEST,272,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,アブソリューテスト
ABSOLUTION,273,64,2.5049601862471463e-09,1.6465146871168936e-09,3.5606397986728334e-07,54,0,0,0,0,0,0,0,0,4,12of12inf,赦免
ABSOLUTIONS,274,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,赦免
ABSOLUTISM,275,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,絶対主義
ABSOLUTISMS,276,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,絶対主義
ABSOLUTIST,277,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,絶対主義者
ABSOLUTISTS,278,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,絶対主義者
ABSOLVE,279,1874,7.334836545354926e-08,4.181783806222544e-08,1.7329499823909055e-06,1478,0,0,0,2009,0,0,0,0,2,12of12inf,赦免する
ABSOLVED,280,793,3.103802230771855e-08,2.277604965280376e-08,1.7803249234134868e-06,573,0,0,0,2009,0,0,0,0,2,12of12inf,赦免された
ABSOLVES,281,335,1.3111900974887409e-08,8.750271127085403e-09,1.0984323274070832e-06,253,0,0,0,2009,0,0,0,0,2,12of12inf,赦免する
ABSOLVING,282,229,8.96306066641557e-09,9.782755271985496e-09,1.4149992009274107e-06,183,0,0,0,2009,0,0,0,0,3,12of12inf,赦免する
ABSORB,283,265925,1.0408305273871444e-05,1.0286149184126105e-05,4.272890212394993e-05,140184,0,0,0,0,0,0,0,0,2,12of12inf,吸収する
ABSORBABLE,284,3127,1.223907890999192e-07,1.2527938225986246e-07,8.766861835274636e-06,922,0,0,0,0,0,0,0,0,4,10K_2010,吸収可能
ABSORBED,285,60031,2.3496135146969133e-06,2.9191257177761424e-06,3.5632274772167496e-05,40083,0,0,0,0,0,0,0,0,2,12of12inf,吸収された
ABSORBENCIES,286,2,7.828000582022332e-11,3.257516796276864e-11,2.5499701760721687e-08,2,0,0,0,0,0,0,0,0,4,12of12inf,吸収性
ABSORBENCY,287,1553,6.078442451940341e-08,3.577560953184458e-08,2.6512518020259906e-06,1206,0,0,0,0,0,0,0,0,4,12of12inf,吸収性
ABSORBENT,288,9834,3.849027886180381e-07,5.091484592018575e-07,2.3159362678754053e-05,2817,0,0,0,0,0,0,0,0,3,12of12inf,吸収剤
ABSORBENTS,289,2490,9.745860724617805e-08,1.2515025799030421e-07,8.928454969262182e-06,1028,0,0,0,0,0,0,0,0,3,12of12inf,吸収剤
ABSORBER,290,2949,1.154238685819193e-07,8.209304798034339e-08,5.413277756471568e-06,1133,0,0,0,0,0,0,0,0,3,10K_2018,吸収するもの
ABSORBERS,291,2778,1.0873092808429021e-07,1.2104778866471878e-07,7.342249689511771e-06,1187,0,0,0,0,0,0,0,0,3,10K_2010,吸収するもの
ABSORBING,292,13943,5.45729060575687e-07,5.593031827619399e-07,1.0428152273665776e-05,9944,0,0,0,0,0,0,0,0,3,12of12inf,吸収する
ABSORBINGLY,293,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,吸収する
ABSORBS,294,15114,5.915620039834277e-07,5.738310555634564e-07,8.919930578574689e-06,11378,0,0,0,0,0,0,0,0,2,12of12inf,吸収する
ABSORPTION,295,109164,4.2726792776794296e-06,4.63154142458756e-06,3.993843397208983e-05,51456,0,0,0,0,0,0,0,0,3,12of12inf,吸収
ABSORPTIONS,296,638,2.4971321856651243e-08,2.0735473463854623e-08,1.953219063527538e-06,364,0,0,0,0,0,0,0,0,3,12of12inf,吸収
ABSORPTIVE,297,356,1.3933841035999752e-08,8.365643450723669e-09,6.983439452593005e-07,278,0,0,0,0,0,0,0,0,3,12of12inf,吸収性の
ABSTAIN,298,81248,3.1800469564407524e-06,7.398387497716371e-06,8.149464766668359e-05,44947,0,0,0,0,0,0,0,0,2,12of12inf,自制する
ABSTAINED,299,34119,1.3354177592900998e-06,3.614801504647746e-06,5.560627977787733e-05,19235,0,0,0,0,0,0,0,0,2,12of12inf,自制した
ABSTAINER,300,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,自制する人
ABSTAINERS,301,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,禁酒者
ABSTAINING,302,28178,1.1028870020011265e-06,2.77672852274265e-06,5.423801385594355e-05,15647,0,0,0,0,0,0,0,0,3,12of12inf,自制
ABSTAINS,303,2129,8.332906619562773e-08,4.8921951219452446e-08,2.636776871041756e-06,1696,0,0,0,0,0,0,0,0,2,12of12inf,自制
ABSTEMIOUS,304,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,禁欲主義的
ABSTEMIOUSLY,305,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,禁欲的に
ABSTEMIOUSNESS,306,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,禁欲主義
ABSTEMIOUSNESSES,307,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,6,12of12inf,禁欲主義
ABSTENTION,308,7537,2.949982019335116e-07,3.5755363483065336e-07,1.6827126780905584e-05,3967,0,0,0,0,0,0,0,0,3,12of12inf,棄権
ABSTENTIONS,309,54219,2.122131817783344e-06,5.241159611357684e-06,7.005777338745259e-05,29203,0,0,0,0,0,0,0,0,3,12of12inf,棄権
ABSTINENCE,310,1425,5.577450414690913e-08,3.1137775488847855e-08,2.85760762864783e-06,495,0,0,0,0,0,0,0,0,3,12of12inf,禁欲
ABSTINENCES,311,3,1.17420008730335e-10,1.48525202119081e-11,1.3348962160594036e-08,2,0,0,0,0,0,0,0,0,4,12of12inf,禁欲
ABSTINENT,312,212,8.297680616943673e-09,4.629731097766266e-09,6.441515613396273e-07,97,0,0,0,0,0,0,0,0,3,12of12inf,禁欲的
ABSTRACT,313,25134,9.837448331427463e-07,8.062330666034581e-07,2.40020083522994e-05,10910,0,0,0,0,0,0,0,0,2,12of12inf,抽象的
ABSTRACTED,314,336,1.315104097779752e-08,1.533372596064427e-08,1.930745688688657e-06,254,0,0,0,0,0,0,0,0,3,12of12inf,没頭した
ABSTRACTEDLY,315,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,没頭して
ABSTRACTEDNESS,316,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,没頭
ABSTRACTEDNESSES,317,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,没頭
ABSTRACTING,318,1330,5.205620387044851e-08,5.4076944628553554e-08,3.7696113146333295e-06,766,0,0,0,0,0,0,0,0,3,12of12inf,抽象化
ABSTRACTION,319,1322,5.174308384716762e-08,3.2396801379911305e-08,1.8279438432094348e-06,761,0,0,0,0,0,0,0,0,3,12of12inf,抽象
ABSTRACTIONS,320,82,3.209480238629156e-09,3.535311885485684e-09,6.865823671425823e-07,69,0,0,0,0,0,0,0,0,3,12of12inf,抽象
ABSTRACTLY,321,13,5.088200378314516e-10,3.260824003956049e-10,1.468659753931615e-07,9,0,0,0,0,0,0,0,0,3,12of12inf,抽象的に
ABSTRACTNESS,322,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,抽象性
ABSTRACTNESSES,323,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,抽象性
ABSTRACTS,324,31276,1.2241427310166524e-06,6.662120416659254e-07,8.3179519966155e-06,21028,0,0,0,0,0,0,0,0,2,12of12inf,抽象
ABSTRUSE,325,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,12of12inf,難解な
ABSTRUSELY,326,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,難解に
ABSTRUSENESS,327,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,難解さ
ABSTRUSENESSES,328,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,難解さ
ABSURD,329,71,2.778940206617928e-09,2.486440276558228e-09,4.661366350279759e-07,53,0,0,0,0,0,0,0,0,2,12of12inf,不条理
ABSURDER,330,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,不条理な
ABSURDEST,331,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,最も馬鹿げた
ABSURDITIES,332,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,不条理
ABSURDITY,333,9,3.52260026191005e-10,5.957108028544387e-10,3.080486879183902e-07,7,0,0,0,0,0,0,0,0,4,12of12inf,不条理
ABSURDLY,334,2,7.828000582022332e-11,1.2918701148733282e-10,1.289833114932595e-07,2,0,0,0,0,0,0,0,0,3,12of12inf,不条理に
ABSURDNESS,335,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,不条理
ABSURDNESSES,336,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,不条理
ABUNDANCE,337,10108,3.956271494154087e-07,3.772921621494517e-07,8.656106823628554e-06,7703,0,2009,0,0,0,0,0,0,3,12of12inf,豊富
ABUNDANCES,338,87,3.4051802531797142e-09,1.9376547255989037e-09,3.2179571377501984e-07,69,0,0,0,0,0,0,0,0,4,12of12inf,豊富
ABUNDANT,339,14716,5.759842828252032e-07,5.245448665605822e-07,9.290385609117922e-06,10541,0,2009,0,0,0,0,0,0,3,12of12inf,豊富な
ABUNDANTLY,340,506,1.9804841472516506e-08,1.877563318890612e-08,1.5679491668582363e-06,470,0,0,0,0,0,0,0,0,4,12of12inf,豊富に
ABUSE,341,249539,9.766957186186357e-06,5.605101069222064e-06,4.6865235306821214e-05,76115,2009,0,0,0,0,0,0,0,2,12of12inf,虐待
ABUSED,342,4145,1.6223531206241285e-07,1.323969799534562e-07,4.418783478422123e-06,2882,2009,0,0,0,0,0,0,0,2,12of12inf,虐待された
ABUSER,343,181,7.084340526730211e-09,4.628909364860394e-09,6.93248779070522e-07,88,0,0,0,0,0,0,0,0,3,12of12inf,虐待者
ABUSERS,344,984,3.851376286354989e-08,2.43388197612556e-08,1.8363500665143896e-06,565,0,0,0,0,0,0,0,0,3,12of12inf,虐待者
ABUSES,345,8544,3.344121848639941e-07,2.7920257877990733e-07,4.623352080095898e-06,7281,2009,0,0,0,0,0,0,0,3,12of12inf,虐待
ABUSING,346,1210,4.735940352123511e-08,3.137995797062931e-08,1.9536752861914984e-06,980,2009,0,0,0,0,0,0,0,3,12of12inf,虐待している
ABUSIVE,347,30147,1.1799536677311365e-06,5.400183436083767e-07,6.21390540991836e-06,21773,2009,0,0,0,0,0,0,0,3,12of12inf,乱暴な
ABUSIVELY,348,51,1.996140148415695e-09,1.0365251493913806e-09,2.7696167039122544e-07,29,2009,0,0,0,0,0,0,0,4,12of12inf,乱暴に
ABUSIVENESS,349,17,6.653800494718983e-10,2.9029508478842555e-10,1.073675623981894e-07,14,2009,0,0,0,0,0,0,0,4,12of12inf,乱暴
ABUSIVENESSES,350,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,12of12inf,乱暴
ABUT,351,862,3.3738682508516256e-08,3.3744036372696944e-08,2.357430403940318e-06,726,0,0,0,0,0,0,0,0,2,12of12inf,隣接する
ABUTMENT,352,338,1.3229320983617745e-08,1.0284000742525549e-08,2.236529504678763e-06,147,0,0,0,0,0,0,0,0,3,12of12inf,胸壁
ABUTMENTS,353,278,1.0880920809011042e-08,6.788095023625232e-09,8.895444023985079e-07,175,0,0,0,0,0,0,0,0,3,12of12inf,胸壁
ABUTS,354,1175,4.5989503419381206e-08,3.957331507722487e-08,5.114700196836669e-06,870,0,0,0,0,0,0,0,0,2,12of12inf,隣接する
ABUTTED,355,28,1.0959200814831266e-09,6.895121775324467e-10,2.430721766070522e-07,23,0,0,0,0,0,0,0,0,3,12of12inf,隣接した
ABUTTING,356,5481,2.145263559503221e-07,8.321025203343198e-08,2.7036773628525453e-06,3209,0,0,0,0,0,0,0,0,3,12of12inf,接している
ABUZZ,357,109,4.2662603172021715e-09,4.648826249024422e-09,1.599318141621443e-06,18,0,0,0,0,0,0,0,0,2,12of12inf,ブーンと
ABYSMAL,358,24,9.3936006984268e-10,2.211848322367638e-09,7.780419544892876e-07,23,0,0,0,0,0,0,0,0,3,12of12inf,ひどい
ABYSMALLY,359,1,3.914000291011166e-11,4.000267086632627e-11,4.426593327036108e-08,1,0,0,0,0,0,0,0,0,4,12of12inf,ひどく
ABYSS,360,172,6.732080500539206e-09,7.222659329297152e-09,1.158774652337784e-06,87,0,0,0,0,0,0,0,0,2,12of12inf,深淵
ABYSSAL,361,95,3.718300276460608e-09,2.861038025810174e-09,8.195813711493615e-07,34,0,0,0,0,0,0,0,0,3,12of12inf,深淵の
ABYSSES,362,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,深淵
ACACIA,363,13949,5.459639005931476e-07,4.135684568908352e-07,2.4839844342992964e-05,2066,0,0,0,0,0,0,0,0,3,12of12inf,アカシア
ACACIAS,364,93,3.6400202706403844e-09,1.786515790977425e-09,4.453957734021683e-07,54,0,0,0,0,0,0,0,0,4,12of12inf,アカシア
ACADEME,365,17,6.653800494718983e-10,6.845591835953627e-10,3.38969321950102e-07,17,0,0,0,0,0,0,0,0,3,12of12inf,学究界
ACADEMES,366,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,学究界
ACADEMIA,367,5222,2.0438909519660317e-07,1.610942468018978e-07,4.534591825078675e-06,3845,0,0,0,0,0,0,0,0,5,12of12inf,学界
ACADEMIAS,368,3,1.17420008730335e-10,4.78496364099876e-11,3.0672260530885015e-08,3,0,0,0,0,0,0,0,0,5,12of12inf,学界
ACADEMIC,369,169683,6.641393113796477e-06,4.5932777659507736e-06,4.3536236657603255e-05,53748,0,0,0,0,0,0,0,0,4,12of12inf,学問の
ACADEMICALLY,370,751,2.9394142185493863e-08,2.0917332754476576e-08,1.4532423449513978e-06,520,0,0,0,0,0,0,0,0,6,12of12inf,学問的に
ACADEMICIAN,371,159,6.223260462707755e-09,6.860137294636616e-09,8.781096040369705e-07,147,0,0,0,0,0,0,0,0,5,12of12inf,学士院会員
ACADEMICIANS,372,142,5.557880413235856e-09,5.154158363569154e-09,7.188196196016123e-07,141,0,0,0,0,0,0,0,0,5,12of12inf,学士院会員
ACADEMICS,373,2962,1.1593268861975074e-07,9.358484820155013e-08,5.884163296738416e-06,1824,0,0,0,0,0,0,0,0,4,12of12inf,学問
ACADEMIES,374,4247,1.6622759235924425e-07,2.1854628502359922e-07,2.233601580654968e-05,1142,0,0,0,0,0,0,0,0,4,12of12inf,アカデミー
ACADEMY,375,64369,2.519402847320978e-06,2.382222538920064e-06,5.177728574986703e-05,28251,0,0,0,0,0,0,0,0,4,12of12inf,アカデミー
ACANTHI,376,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,12of12inf,アカンサス
ACANTHUS,377,5,1.9570001455055826e-10,6.758708833141377e-11,3.9158516390602585e-08,4,0,0,0,0,0,0,0,0,3,12of12inf,アカンサス
ACANTHUSES,378,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,12of12inf,アカンサス
ACCEDE,379,2457,9.616698715014437e-08,6.018703057782237e-08,3.630652947192045e-06,1429,0,0,0,0,0,0,0,0,2,12of12inf,応じる
ACCEDED,380,1231,4.8181343582347466e-08,2.1077633005938145e-08,1.4480085856461617e-06,763,0,0,0,0,0,0,0,0,3,12of12inf,応じた
ACCEDES,381,978,3.827892284608921e-08,9.02521861700457e-09,7.161149161468559e-07,493,0,0,0,0,0,0,0,0,2,12of12inf,応じる
ACCEDING,382,6575,2.573455191339842e-07,6.684108940780462e-08,8.913195137931251e-06,1191,0,0,0,0,0,0,0,0,3,12of12inf,応じている
ACCELERANT,383,308,1.2055120896314392e-08,9.350561286133053e-09,1.2287819719053418e-06,181,0,0,0,0,0,0,0,0,4,10K_2018,加速剤
ACCELERATE,384,510263,1.9971695304922307e-05,1.4659111290067234e-05,4.989444892531232e-05,232570,0,0,0,0,0,0,0,0,4,12of12inf,加速する
ACCELERATED,385,5864342,0.0002295303629458,0.0003909217334783,0.0009549824087556,794262,0,0,0,0,0,0,0,0,5,12of12inf,加速した
